,product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,product_category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep
685,1031,2023-06-25,alice,West,1781.82,10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice
686,1019,2023-10-11,eve,South,2030.25,32,Electronics,2866.47,3286.47,New,0.09,Credit Card,Online,South-Eve
687,1061,2023-03-22,alice,East,8915.05,34,Clothing,2680.82,2771.02,New,0.2,Bank Transfer,Online,East-Alice
688,1054,2023-04-24,david,North,7524.78,48,Food,2316.92,2462.63,New,0.04,Credit Card,Online,North-David
689,1039,2023-02-09,david,South,9091.46,20,Food,2014.11,2056.35,Returning,0.21,Bank Transfer,Retail,South-David
690,1091,2023-10-28,bob,West,7611.28,39,Furniture,2184.49,2540.42,Returning,0.27,Bank Transfer,Online,West-Bob
691,1074,2023-08-12,bob,East,6011.84,2,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,East-Bob
692,1090,2023-11-14,bob,East,6575.91,1,Clothing,60.28,260.73,Returning,0.17,Cash,Online,East-Bob
693,1019,2023-12-15,david,East,8902.37,36,Clothing,1340.51,1567.92,New,0.29,Cash,Online,East-David
694,1039,2023-04-25,alice,East,5830.19,24,Clothing,2615.48,3062.2200000000003,New,0.19,Bank Transfer,Retail,East-Alice
695,1067,2023-07-05,alice,West,6360.67,27,Furniture,3624.97,3836.52,New,0.08,Cash,Online,West-Alice
696,1045,2023-11-19,bob,North,1649.12,2,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,North-Bob
697,1013,2023-02-25,eve,East,4791.82,31,Food,2757.06,3023.97,Returning,0.21,Cash,Online,East-Eve
698,1092,2023-02-09,alice,South,7192.33,14,Clothing,3586.58,4068.43,New,0.22,Credit Card,Online,South-Alice
699,1058,2023-12-20,david,North,2782.33,2,Clothing,2250.91,2558.68,New,0.09,Credit Card,Retail,North-David
700,1020,2023-02-09,charlie,East,2102.32,29,Electronics,184.05,675.9100000000001,Returning,0.1,Cash,Retail,East-Charlie
701,1092,2023-12-13,charlie,North,3206.89,15,Clothing,2273.88,2696.02,New,0.3,Cash,Online,North-Charlie
702,1072,2023-08-25,charlie,South,2490.86,12,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,South-Charlie
703,1061,2023-10-16,eve,East,2227.64,37,Furniture,4651.77,4984.39,Returning,0.12,Cash,Retail,East-Eve
704,1039,2023-09-19,bob,South,4306.02,28,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,South-Bob
705,1001,2023-08-04,david,West,9087.6,20,Food,3279.76,3563.9700000000003,Returning,0.25,Cash,Retail,West-David
706,1003,2023-05-27,eve,East,5119.89,39,Clothing,310.96,457.84,New,0.03,Credit Card,Online,East-Eve
707,1077,2023-12-02,david,East,1960.41,24,Electronics,2258.54,2439.49,Returning,0.2,Credit Card,Retail,East-David
708,1092,2023-06-17,david,East,862.02,21,Clothing,2792.2,3254.55,New,0.02,Credit Card,Retail,East-David
709,1062,2023-04-02,bob,East,6991.95,10,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,East-Bob
710,1063,2023-12-19,charlie,West,3889.71,46,Furniture,2302.62,2740.93,Returning,0.25,Bank Transfer,Online,West-Charlie
711,1025,2023-02-28,bob,East,8236.13,14,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,East-Bob
712,1056,2023-02-28,eve,North,6629.16,37,Electronics,1555.41,1609.94,Returning,0.16,Credit Card,Online,North-Eve
713,1033,2023-10-31,eve,East,7982.79,18,Furniture,3124.48,3553.27,Returning,0.12,Cash,Retail,East-Eve
714,1038,2023-06-18,eve,West,2792.27,24,Clothing,1543.91,1862.88,New,0.09,Bank Transfer,Online,West-Eve
715,1006,2023-09-26,bob,East,6954.35,14,Food,4503.73,4879.879999999999,New,0.24,Bank Transfer,Retail,East-Bob
716,1058,2023-12-29,david,North,2714.21,34,Electronics,3160.61,3273.2200000000003,Returning,0.08,Credit Card,Retail,North-David
717,1044,2023-02-14,david,West,9396.78,12,Electronics,2221.31,2494.48,Returning,0.22,Bank Transfer,Online,West-David
718,1045,2023-12-11,alice,West,6400.11,22,Clothing,241.85,613.09,Returning,0.06,Cash,Online,West-Alice
719,1032,2023-06-30,eve,North,3312.67,6,Clothing,2522.76,2840.1400000000003,Returning,0.07,Credit Card,Retail,North-Eve
720,1045,2023-06-19,david,North,2768.17,36,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,North-David
721,1061,2023-12-22,alice,North,1990.17,45,Clothing,1364.51,1844.8,Returning,0.18,Cash,Online,North-Alice
722,1047,2023-07-10,david,North,6976.95,36,Food,4043.53,4384.85,New,0.14,Cash,Online,North-David
723,1021,2023-06-04,eve,North,2265.28,22,Electronics,1296.44,1751.24,New,0.22,Cash,Online,North-Eve
724,1080,2023-07-07,charlie,West,5993.5,14,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,West-Charlie
725,1085,2023-01-07,eve,West,2719.89,16,Food,472.08,842.46,New,0.0,Cash,Retail,West-Eve
726,1075,2023-05-13,bob,East,6653.49,36,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,East-Bob
727,1036,2023-08-23,david,East,8167.9,25,Food,2520.97,2707.11,New,0.25,Cash,Retail,East-David
728,1099,2023-02-14,david,South,7802.45,32,Clothing,1517.86,1948.46,New,0.02,Credit Card,Online,South-David
729,1019,2023-11-10,bob,East,7632.43,33,Furniture,1362.31,1486.29,Returning,0.18,Credit Card,Retail,East-Bob
730,1020,2023-09-06,bob,East,1958.45,45,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,East-Bob
731,1057,2023-01-31,charlie,North,975.01,36,Food,4995.3,5165.09,Returning,0.24,Cash,Online,North-Charlie
732,1018,2023-01-23,david,North,7019.59,20,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,North-David
733,1047,2023-06-09,david,East,3746.64,18,Clothing,560.92,1024.31,Returning,0.26,Cash,Online,East-David
734,1049,2023-12-29,charlie,South,4380.23,38,Food,2945.92,3381.2200000000003,Returning,0.23,Cash,Retail,South-Charlie
735,1014,2023-06-07,alice,North,408.38,3,Electronics,2468.29,2723.13,Returning,0.08,Cash,Retail,North-Alice
736,1015,2023-02-08,charlie,East,2669.81,23,Electronics,2644.77,2684.83,New,0.24,Cash,Online,East-Charlie
737,1031,2023-03-23,eve,East,433.4,32,Clothing,3351.33,3711.47,New,0.16,Cash,Retail,East-Eve
738,1001,2023-12-22,david,West,8803.94,45,Clothing,1372.36,1687.83,New,0.02,Credit Card,Online,West-David
739,1054,2023-09-15,bob,South,2509.63,16,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,South-Bob
740,1003,2023-07-25,eve,West,5617.64,5,Food,2206.58,2490.47,New,0.28,Cash,Online,West-Eve
741,1016,2023-03-18,david,South,485.9,4,Food,688.98,863.8100000000001,New,0.27,Credit Card,Retail,South-David
742,1087,2023-01-12,charlie,North,6701.79,21,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,North-Charlie
743,1057,2023-10-22,eve,South,3297.97,40,Clothing,3233.37,3723.21,New,0.22,Bank Transfer,Retail,South-Eve
744,1075,2023-08-12,david,East,8989.4,14,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,East-David
745,1012,2023-01-13,alice,East,8892.37,39,Furniture,3126.52,3465.79,New,0.08,Cash,Online,East-Alice
746,1074,2023-02-15,alice,South,3320.38,31,Furniture,1138.32,1266.25,Returning,0.14,Cash,Retail,South-Alice
747,1096,2023-06-04,bob,South,9019.51,14,Furniture,2251.95,2626.32,Returning,0.21,Credit Card,Online,South-Bob
748,1016,2023-04-23,david,South,9961.96,6,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,South-David
749,1072,2023-08-21,alice,West,8271.62,12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice
750,1076,2023-01-17,charlie,South,8464.23,16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie
751,1024,2023-12-26,david,North,2565.19,17,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,North-David
752,1028,2023-08-11,charlie,West,5809.35,45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie
753,1008,2023-12-20,charlie,West,765.83,23,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,West-Charlie
754,1092,2023-07-07,alice,South,1039.69,14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice
755,1036,2023-12-10,david,North,9989.04,7,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,North-David
756,1090,2023-12-31,eve,West,3333.73,46,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,West-Eve
757,1008,2023-06-12,alice,East,7507.02,32,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,East-Alice
758,1058,2023-11-22,alice,West,8085.98,15,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,West-Alice
759,1060,2023-03-15,david,South,8594.43,44,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,South-David
760,1050,2023-08-21,david,North,9976.52,17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David
761,1028,2023-08-12,charlie,South,2490.82,41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie
762,1092,2023-11-15,david,East,499.47,47,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,East-David
763,1041,2023-03-01,charlie,East,4170.8,44,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,East-Charlie
764,1100,2023-12-01,alice,East,1387.8,34,Furniture,4991.09,5402.28,Returning,0.0,Cash,Retail,East-Alice
765,1064,2023-08-10,bob,South,322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob
766,1027,2023-02-06,eve,West,3668.23,45,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,West-Eve
767,1063,2023-10-05,alice,South,7859.01,27,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,South-Alice
768,1017,2023-07-15,david,North,5705.19,23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David
769,1073,2023-12-18,eve,West,3196.5,40,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve
770,1033,2023-08-30,bob,East,6577.99,14,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob
771,1084,2023-11-20,bob,South,2396.98,15,Furniture,3420.72,3513.74,New,0.02,Cash,Online,South-Bob
772,1077,2023-08-07,charlie,East,242.38,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie
773,1092,2023-07-11,eve,East,7667.1,33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve
774,1029,2023-01-17,charlie,North,6275.06,31,Electronics,2719.0,3133.55,Returning,0.17,Bank Transfer,Retail,North-Charlie
775,1013,2023-01-12,alice,West,7646.8,35,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,West-Alice
776,1046,2023-07-12,eve,North,485.49,17,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,North-Eve
777,1035,2023-01-22,alice,North,8387.48,28,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,North-Alice
778,1006,2023-04-30,charlie,North,6233.31,19,Clothing,2962.41,3218.9,New,0.29,Cash,Retail,North-Charlie
779,1082,2023-07-29,eve,East,5677.61,46,Food,1102.69,1437.12,New,0.11,Credit Card,Online,East-Eve
780,1069,2023-11-02,charlie,North,6283.68,23,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,North-Charlie
781,1047,2023-09-27,eve,North,8657.89,32,Electronics,367.98,806.1400000000001,Returning,0.22,Credit Card,Retail,North-Eve
782,1025,2023-07-11,charlie,West,5910.67,40,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,West-Charlie
783,1066,2023-06-24,bob,West,5851.41,13,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,West-Bob
784,1010,2023-10-12,charlie,North,9907.72,20,Furniture,4298.74,4475.19,Returning,0.16,Cash,Online,North-Charlie
785,1056,2023-07-23,bob,West,7591.63,35,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,West-Bob
786,1030,2023-06-13,charlie,West,4478.71,5,Clothing,3932.14,4082.76,New,0.26,Credit Card,Online,West-Charlie
787,1005,2023-09-08,eve,North,7103.23,9,Electronics,4737.06,4869.5,New,0.07,Cash,Online,North-Eve
788,1033,2023-08-15,eve,East,3953.38,29,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,East-Eve
789,1065,2023-01-07,eve,North,2365.87,6,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,North-Eve
790,1018,2023-01-29,david,West,6008.83,25,Food,4660.82,5011.429999999999,New,0.07,Bank Transfer,Online,West-David
791,1096,2023-02-02,alice,East,9289.0,31,Electronics,1724.24,2036.2,New,0.17,Cash,Online,East-Alice
792,1049,2023-05-14,eve,South,9298.48,22,Electronics,4573.69,4820.299999999999,New,0.04,Cash,Online,South-Eve
793,1011,2023-03-20,bob,East,3484.86,2,Furniture,4906.17,5107.43,Returning,0.1,Cash,Online,East-Bob
794,1085,2023-02-27,eve,West,5324.01,45,Furniture,3325.96,3781.4,Returning,0.27,Credit Card,Online,West-Eve
795,1026,2023-01-26,david,East,2195.2,5,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,East-David
796,1063,2023-08-14,bob,North,9956.75,27,Clothing,3760.25,4147.11,New,0.22,Cash,Online,North-Bob
797,1089,2023-10-12,david,South,9813.07,25,Furniture,3512.69,3964.63,Returning,0.03,Credit Card,Retail,South-David
798,1086,2023-01-04,bob,South,6530.14,8,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,South-Bob
799,1059,2023-04-09,charlie,South,8063.7,1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie
800,1027,2023-02-08,alice,West,7179.49,20,Electronics,1748.11,2220.9,New,0.23,Credit Card,Retail,West-Alice
801,1049,2023-09-28,alice,West,5972.27,44,Furniture,3351.33,3465.35,Returning,0.12,Bank Transfer,Online,West-Alice
802,1077,2023-10-12,david,South,628.15,23,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,South-David
803,1033,2023-06-06,alice,East,4602.17,32,Food,108.99,351.6,Returning,0.27,Credit Card,Retail,East-Alice
804,1098,2023-03-16,david,South,6780.38,11,Furniture,741.48,878.09,New,0.29,Cash,Retail,South-David
805,1099,2023-10-15,david,East,6807.56,39,Electronics,3592.89,4004.0,New,0.13,Cash,Online,East-David
806,1001,2023-05-10,david,East,3793.91,47,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,East-David
807,1021,2023-06-24,alice,West,9422.75,24,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,West-Alice
808,1055,2023-03-25,david,East,1756.83,11,Electronics,2495.2,2600.93,New,0.21,Bank Transfer,Retail,East-David
809,1006,2023-01-22,alice,South,5053.56,29,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,South-Alice
810,1092,2023-01-27,david,West,6939.75,26,Furniture,3697.29,4003.96,New,0.24,Cash,Online,West-David
811,1081,2023-07-14,eve,North,7001.64,16,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,North-Eve
812,1069,2023-12-03,david,North,6521.53,35,Electronics,2885.16,3224.84,New,0.14,Cash,Online,North-David
813,1095,2023-08-24,bob,West,2825.35,20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob
814,1005,2023-04-02,david,South,1646.45,46,Furniture,4691.42,5026.1900000000005,Returning,0.22,Bank Transfer,Retail,South-David
815,1003,2023-01-21,charlie,North,6395.81,3,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,North-Charlie
816,1053,2023-10-30,david,North,6033.09,1,Food,2258.44,2475.56,New,0.25,Cash,Online,North-David
817,1023,2023-12-23,bob,East,1875.62,47,Electronics,3374.72,3483.15,Returning,0.18,Cash,Online,East-Bob
818,1053,2023-03-25,bob,East,7080.88,1,Clothing,1702.82,1862.61,Returning,0.24,Cash,Retail,East-Bob
819,1037,2023-09-19,alice,South,4606.2,17,Electronics,1308.58,1575.59,New,0.3,Cash,Online,South-Alice
820,1074,2023-05-27,eve,West,6710.83,2,Food,3173.69,3503.11,New,0.2,Bank Transfer,Retail,West-Eve
821,1074,2023-09-14,david,South,8389.93,29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David
822,1083,2023-02-27,alice,West,1780.31,20,Clothing,3617.59,4003.5,New,0.01,Credit Card,Retail,West-Alice
823,1017,2023-01-15,eve,North,289.53,6,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,North-Eve
824,1085,2023-06-11,david,East,7813.12,8,Food,3048.48,3198.54,Returning,0.03,Bank Transfer,Online,East-David
825,1078,2023-06-12,charlie,South,6136.0,29,Electronics,3177.81,3222.65,Returning,0.08,Credit Card,Retail,South-Charlie
826,1073,2023-11-16,david,South,7026.43,48,Clothing,2658.9,2838.27,New,0.25,Credit Card,Online,South-David
827,1001,2023-10-08,bob,West,8397.73,33,Furniture,2933.54,3307.75,Returning,0.01,Bank Transfer,Retail,West-Bob
828,1051,2023-10-07,bob,West,8047.83,3,Furniture,3434.75,3659.42,New,0.16,Cash,Online,West-Bob
829,1045,2023-01-12,charlie,South,9613.11,35,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,South-Charlie
830,1077,2023-10-01,alice,West,5405.76,5,Electronics,3650.89,3930.06,New,0.17,Bank Transfer,Online,West-Alice
831,1004,2023-09-28,eve,South,4936.11,27,Clothing,4354.6,4820.200000000001,New,0.14,Credit Card,Retail,South-Eve
832,1062,2023-07-27,david,South,4078.68,44,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,South-David
833,1065,2023-01-27,bob,South,1621.54,12,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,South-Bob
834,1032,2023-03-13,alice,North,5768.81,20,Electronics,4741.59,4975.2300000000005,New,0.09,Credit Card,Online,North-Alice
835,1034,2023-03-01,charlie,West,2842.42,45,Food,2013.12,2321.87,New,0.18,Bank Transfer,Retail,West-Charlie
836,1092,2023-05-25,bob,East,9220.94,20,Food,668.11,803.49,New,0.21,Bank Transfer,Online,East-Bob
837,1095,2023-04-03,charlie,East,5873.59,9,Food,2650.95,2860.42,New,0.12,Cash,Retail,East-Charlie
838,1072,2023-11-05,david,West,5969.12,39,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,West-David
839,1039,2023-01-08,eve,South,3613.75,4,Electronics,1054.12,1175.2199999999998,Returning,0.12,Bank Transfer,Retail,South-Eve
840,1026,2023-03-20,bob,East,614.69,19,Electronics,4991.68,5296.650000000001,New,0.12,Bank Transfer,Online,East-Bob
841,1034,2023-01-27,bob,East,414.26,38,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,East-Bob
842,1054,2023-06-23,david,West,4291.02,27,Electronics,1456.09,1510.4299999999998,Returning,0.17,Cash,Retail,West-David
843,1003,2023-02-19,alice,East,937.2,45,Electronics,4974.14,5227.93,New,0.21,Bank Transfer,Online,East-Alice
844,1050,2023-07-18,eve,South,6107.78,43,Furniture,4834.47,4973.38,Returning,0.03,Bank Transfer,Online,South-Eve
845,1012,2023-12-15,bob,West,8821.63,13,Electronics,2231.66,2596.61,Returning,0.09,Bank Transfer,Retail,West-Bob
846,1065,2023-06-30,eve,South,8840.86,13,Furniture,1339.0,1441.88,Returning,0.23,Credit Card,Retail,South-Eve
847,1054,2023-01-24,bob,East,6624.55,22,Electronics,4200.08,4647.28,Returning,0.11,Cash,Online,East-Bob
848,1005,2023-11-12,eve,East,2191.2,28,Clothing,3592.32,3813.48,New,0.07,Credit Card,Retail,East-Eve
849,1094,2023-02-15,charlie,South,8643.67,47,Food,3450.36,3557.38,New,0.2,Credit Card,Online,South-Charlie
850,1094,2023-01-15,bob,North,8872.33,45,Furniture,4470.91,4695.54,Returning,0.06,Cash,Retail,North-Bob
851,1057,2023-06-02,eve,East,2046.87,22,Food,3462.61,3672.89,Returning,0.27,Credit Card,Online,East-Eve
852,1017,2023-08-10,alice,North,7400.52,43,Furniture,1454.8,1674.97,New,0.03,Credit Card,Online,North-Alice
853,1047,2023-07-25,charlie,East,2936.54,19,Furniture,3484.62,3781.55,Returning,0.21,Credit Card,Retail,East-Charlie
854,1023,2023-09-30,charlie,North,8046.14,8,Furniture,1563.78,1829.16,Returning,0.15,Cash,Online,North-Charlie
855,1079,2023-08-24,alice,North,9972.66,8,Clothing,3808.23,3891.62,Returning,0.26,Bank Transfer,Online,North-Alice
856,1085,2023-12-06,eve,North,397.26,42,Electronics,3117.75,3159.88,New,0.04,Cash,Retail,North-Eve
857,1014,2023-08-16,david,South,8983.92,26,Furniture,433.19,800.6,Returning,0.2,Cash,Online,South-David
858,1066,2023-01-09,alice,North,6264.04,48,Clothing,2588.54,2872.8,New,0.17,Cash,Online,North-Alice
859,1075,2023-06-15,eve,North,9736.49,26,Furniture,1749.34,1935.25,New,0.14,Credit Card,Online,North-Eve
860,1051,2023-11-15,alice,North,4703.59,23,Electronics,1676.42,2082.52,New,0.15,Bank Transfer,Retail,North-Alice
861,1038,2023-08-02,alice,East,8489.14,43,Furniture,3031.17,3231.32,Returning,0.22,Cash,Retail,East-Alice
862,1064,2023-04-27,bob,North,717.7,13,Clothing,1645.51,2045.53,Returning,0.28,Cash,Retail,North-Bob
863,1098,2023-12-10,eve,East,3419.26,28,Electronics,3895.62,4055.44,New,0.03,Bank Transfer,Retail,East-Eve
864,1038,2023-03-13,david,North,763.46,9,Clothing,400.42,446.11,New,0.01,Bank Transfer,Retail,North-David
865,1050,2023-03-05,bob,North,9755.9,20,Electronics,3318.92,3785.91,New,0.24,Bank Transfer,Online,North-Bob
866,1098,2023-07-24,alice,South,8188.04,19,Electronics,4055.51,4258.84,Returning,0.03,Credit Card,Online,South-Alice
867,1082,2023-07-28,alice,East,8540.22,48,Food,3380.52,3778.94,Returning,0.3,Bank Transfer,Online,East-Alice
868,1030,2023-03-13,alice,North,9385.86,39,Food,2511.28,2658.0600000000004,New,0.19,Credit Card,Retail,North-Alice
869,1079,2023-10-04,eve,East,942.52,12,Food,4754.02,5080.740000000001,New,0.2,Cash,Online,East-Eve
870,1091,2023-10-01,eve,East,3917.42,15,Electronics,1534.7,1972.62,Returning,0.06,Credit Card,Retail,East-Eve
871,1051,2023-11-16,bob,West,803.25,31,Furniture,144.88,175.29,New,0.07,Bank Transfer,Online,West-Bob
872,1063,2023-12-04,david,South,2186.85,14,Clothing,2188.35,2605.36,Returning,0.2,Credit Card,Retail,South-David
873,1098,2024-01-01,bob,South,2370.72,11,Clothing,213.41,503.36,Returning,0.27,Bank Transfer,Online,South-Bob
874,1052,2023-04-05,charlie,South,4744.16,26,Clothing,4771.99,5079.65,New,0.29,Credit Card,Online,South-Charlie
875,1038,2023-06-15,alice,West,2758.77,42,Food,1089.09,1355.44,New,0.06,Cash,Retail,West-Alice
876,1097,2023-02-01,alice,West,1099.68,27,Electronics,3955.19,4393.68,Returning,0.04,Credit Card,Online,West-Alice
877,1088,2023-01-11,alice,South,1758.16,11,Food,3884.13,3915.41,Returning,0.02,Cash,Online,South-Alice
878,1079,2023-10-28,bob,West,1558.03,38,Furniture,1127.76,1265.66,Returning,0.26,Bank Transfer,Retail,West-Bob
879,1030,2023-08-05,bob,West,9733.46,34,Electronics,3125.07,3564.19,Returning,0.09,Cash,Online,West-Bob
880,1051,2023-10-16,alice,West,7617.0,43,Clothing,287.99,666.64,Returning,0.0,Bank Transfer,Online,West-Alice
881,1081,2023-04-12,bob,South,9680.84,19,Food,2443.69,2462.34,New,0.07,Bank Transfer,Retail,South-Bob
882,1005,2023-09-24,eve,South,4453.43,6,Food,122.5,385.83,Returning,0.1,Cash,Retail,South-Eve
883,1029,2023-08-02,eve,South,2855.85,46,Furniture,4609.66,4879.15,Returning,0.3,Cash,Retail,South-Eve
884,1004,2023-06-28,bob,West,8003.1,38,Furniture,4881.63,5088.06,Returning,0.16,Credit Card,Retail,West-Bob
885,1010,2023-03-29,alice,South,3329.91,49,Food,1150.3,1306.02,New,0.06,Credit Card,Retail,South-Alice
886,1056,2023-02-10,bob,West,3063.9,42,Furniture,1080.12,1424.1699999999998,New,0.1,Cash,Online,West-Bob
887,1017,2023-03-17,bob,North,2401.81,28,Clothing,3780.91,3892.73,Returning,0.1,Cash,Retail,North-Bob
888,1074,2023-02-15,bob,West,1383.82,1,Furniture,1304.23,1705.71,Returning,0.01,Cash,Retail,West-Bob
889,1017,2023-06-09,charlie,East,2638.98,35,Furniture,4480.63,4884.12,New,0.04,Cash,Online,East-Charlie
890,1084,2023-03-21,eve,South,3617.67,40,Food,2890.95,3104.43,New,0.21,Bank Transfer,Online,South-Eve
891,1088,2023-11-06,david,South,6772.54,8,Food,1786.35,1935.29,New,0.04,Cash,Online,South-David
892,1069,2023-03-27,david,East,719.39,47,Electronics,4171.83,4320.93,New,0.07,Cash,Online,East-David
893,1034,2023-04-02,charlie,West,2184.02,7,Electronics,2492.36,2738.6800000000003,Returning,0.11,Cash,Online,West-Charlie
894,1006,2023-05-28,bob,North,8109.33,11,Food,4562.58,4925.17,New,0.23,Cash,Retail,North-Bob
895,1053,2023-06-10,charlie,East,1554.53,39,Furniture,4643.67,4829.52,Returning,0.17,Bank Transfer,Online,East-Charlie
896,1066,2023-07-21,charlie,East,3492.19,4,Furniture,868.83,1177.75,Returning,0.21,Credit Card,Retail,East-Charlie
897,1077,2023-08-30,alice,West,8660.12,25,Electronics,61.5,258.92,New,0.17,Credit Card,Online,West-Alice
898,1043,2023-12-19,eve,South,1633.76,12,Electronics,4920.46,5079.68,New,0.21,Credit Card,Retail,South-Eve
899,1075,2023-01-02,david,West,919.09,26,Electronics,4535.38,4557.56,New,0.0,Credit Card,Online,West-David
900,1023,2023-08-13,bob,East,4896.93,38,Clothing,324.45,336.37,New,0.28,Credit Card,Retail,East-Bob
901,1055,2023-10-16,david,East,3093.95,46,Clothing,4173.52,4294.85,Returning,0.03,Bank Transfer,Retail,East-David
902,1080,2023-08-21,david,South,5677.74,12,Electronics,2316.13,2525.27,Returning,0.12,Credit Card,Retail,South-David
903,1095,2023-03-18,eve,South,8057.67,43,Furniture,1331.86,1758.98,Returning,0.23,Bank Transfer,Retail,South-Eve
904,1075,2023-04-26,david,South,1457.77,37,Electronics,4399.8,4801.06,New,0.13,Bank Transfer,Retail,South-David
905,1016,2023-06-03,david,West,5848.92,46,Clothing,1023.5,1164.41,Returning,0.28,Credit Card,Retail,West-David
906,1008,2023-04-13,charlie,South,5104.54,24,Furniture,4739.13,4868.95,New,0.14,Credit Card,Retail,South-Charlie
907,1004,2023-07-13,eve,East,1526.38,16,Clothing,1067.83,1189.22,Returning,0.26,Credit Card,Retail,East-Eve
908,1004,2023-06-15,alice,East,6277.59,13,Furniture,3087.73,3263.96,New,0.24,Cash,Retail,East-Alice
909,1056,2023-12-25,bob,North,2809.04,25,Clothing,1154.28,1408.4,Returning,0.29,Bank Transfer,Retail,North-Bob
910,1025,2023-03-31,david,West,4929.56,4,Furniture,2751.06,2976.01,Returning,0.28,Credit Card,Online,West-David
911,1067,2023-06-23,bob,North,914.5,11,Furniture,3435.68,3552.63,New,0.27,Cash,Retail,North-Bob
912,1096,2023-05-02,alice,East,4649.88,32,Furniture,991.63,1065.55,Returning,0.22,Bank Transfer,Retail,East-Alice
913,1067,2023-05-23,bob,North,3133.99,49,Furniture,2628.38,2644.54,Returning,0.11,Cash,Online,North-Bob
914,1027,2023-04-16,alice,East,8241.57,7,Food,2371.85,2457.29,New,0.03,Cash,Retail,East-Alice
